"CoreID","treatment","sat_level","Mass","formula","presence","n"
"FT001","Wetting",100,387.1660686,"C18H28O9",1,5
"FT001","Wetting",100,387.1813078,"C22H28O6",1,5
"FT001","Wetting",100,387.1943438,"C19H33O6P1",1,5
"FT001","Wetting",100,387.2024551,"C19H32O8",1,5
"FT001","Wetting",100,387.2177098,"C23H32O5",1,5
"FT001","Wetting",100,387.2388234,"C20H36O7",1,5
"FT001","Wetting",100,388.1038119,"C19H19O8N1",1,5
"FT001","Wetting",100,389.0150555,"C17H10O11",1,5
"FT001","Wetting",100,389.0280921,"C14H15O11P1",1,3
"FT001","Wetting",100,389.0361557,"C14H14O13",1,5
"FT001","Wetting",100,389.0513916,"C18H14O10",1,5
"FT001","Wetting",100,389.0725602,"C15H18O12",1,5
"FT001","Wetting",100,389.0878339,"C19H18O9",1,5
"FT001","Wetting",100,389.1090002,"C16H22O11",1,5
"FT001","Wetting",100,389.1242286,"C20H22O8",1,5
"FT001","Wetting",100,389.1372735,"C17H27O8P1",1,5
"FT001","Wetting",100,389.1453201,"C17H26O10",1,5
"FT001","Wetting",100,389.1605623,"C21H26O7",1,5
"FT001","Wetting",100,389.1736361,"C18H31O7P1",1,4
"FT001","Wetting",100,389.1817011,"C18H30O9",1,5
"FT001","Wetting",100,389.1969853,"C22H30O6",1,5
"FT001","Wetting",100,389.2181455,"C19H34O8",1,4
"FT001","Wetting",100,390.0466748,"C17H13O10N1",1,4
"FT001","Wetting",100,390.0831299,"C18H17O9N1",1,5
"FT001","Wetting",100,390.1195163,"C19H21O8N1",1,5
"FT001","Wetting",100,391.0306805,"C17H12O11",1,5
"FT001","Wetting",100,391.0437245,"C14H17O11P1",1,3
"FT001","Wetting",100,391.0517857,"C14H16O13",1,3
"FT001","Wetting",100,391.0670481,"C18H16O10",1,5
"FT001","Wetting",100,391.0782883,"C17H16O9N2",1,4
"FT001","Wetting",100,391.0882663,"C15H20O12",1,5
"FT001","Wetting",100,391.1035155,"C19H20O9",1,5
"FT001","Wetting",100,391.1246363,"C16H24O11",1,5
"FT001","Wetting",100,391.1398576,"C20H24O8",1,5
"FT001","Wetting",100,391.152881,"C17H29O8P1",1,5
"FT001","Wetting",100,391.176176,"C21H28O7",1,5
"FT001","Wetting",100,391.1893093,"C18H33O7P1",1,3
"FT001","Wetting",100,391.2126416,"C22H32O6",1,5
"FT001","Wetting",100,392.0622868,"C17H15O10N1",1,5
"FT001","Wetting",100,393.0099978,"C16H10O12",1,5
"FT001","Wetting",100,393.0252776,"C20H10O9",1,5
"FT001","Wetting",100,393.0463572,"C17H14O11",1,5
"FT001","Wetting",100,393.0616003,"C21H14O8",1,5
"FT001","Wetting",100,393.0826708,"C18H18O10",1,5
"FT001","Wetting",100,393.0939017,"C17H18O9N2",1,5
"FT001","Wetting",100,393.0979492,"C22H18O7",1,4
"FT001","Wetting",100,393.1191078,"C19H22O9",1,5
"FT001","Wetting",100,393.1555407,"C20H26O8",1,5
"FT001","Wetting",100,393.1685618,"C17H31O8P1",1,3
"FT001","Wetting",100,393.1918552,"C21H30O7",1,5
"FT001","Wetting",100,393.2282413,"C22H34O6",1,5
"FT001","Wetting",100,393.2776747,"C20H43O5P1",1,3
"FT001","Wetting",100,394.0415999,"C16H13O11N1",1,4
"FT001","Wetting",100,394.0779796,"C17H17O10N1",1,5
"FT001","Wetting",100,394.1143329,"C18H21O9N1",1,5
"FT001","Wetting",100,394.9051174,"C9H5O10N2S2P1",1,5
"FT001","Wetting",100,395.0255904,"C16H12O12",1,5
"FT001","Wetting",100,395.0408583,"C20H12O9",1,5
"FT001","Wetting",100,395.0620153,"C17H16O11",1,5
"FT001","Wetting",100,395.0773203,"C21H16O8",1,5
"FT001","Wetting",100,395.0984412,"C18H20O10",1,5
"FT001","Wetting",100,395.109685,"C17H20O9N2",1,4
"FT001","Wetting",100,395.1136901,"C22H20O7",1,5
"FT001","Wetting",100,395.1347718,"C19H24O9",1,5
"FT001","Wetting",100,395.1711436,"C20H28O8",1,5
"FT001","Wetting",100,395.2075845,"C21H32O7",1,5
"FT001","Wetting",100,395.247321,"C19H40O6S1",1,5
"FT001","Wetting",100,396.057245,"C16H15O11N1",1,5
"FT001","Wetting",100,396.0936578,"C17H19O10N1",1,5
"FT001","Wetting",100,396.1300453,"C18H23O9N1",1,5
"FT001","Wetting",100,396.9968107,"C15H11O11P1",1,5
"FT001","Wetting",100,397.004845,"C15H10O13",1,5
"FT001","Wetting",100,397.0201346,"C19H10O10",1,5
"FT001","Wetting",100,397.0412697,"C16H14O12",1,5
"FT001","Wetting",100,397.0565287,"C20H14O9",1,5
"FT001","Wetting",100,397.0776542,"C17H18O11",1,5
"FT001","Wetting",100,397.092902,"C21H18O8",1,5
"FT001","Wetting",100,397.1140021,"C18H22O10",1,5
"FT001","Wetting",100,397.129267,"C22H22O7",1,5
"FT001","Wetting",100,397.1503924,"C19H26O9",1,5
"FT001","Wetting",100,397.1656351,"C23H26O6",1,5
"FT001","Wetting",100,397.1868098,"C20H30O8",1,5
"FT001","Wetting",100,397.2231773,"C21H34O7",1,5
"FT001","Wetting",100,397.2265822,"C18H38O7S1",1,5
"FT001","Wetting",100,397.259522,"C22H38O6",1,3
"FT001","Wetting",100,398.0728811,"C16H17O11N1",1,5
"FT001","Wetting",100,398.1093233,"C17H21O10N1",1,5
"FT001","Wetting",100,398.145705,"C18H25O9N1",1,4
"FT001","Wetting",100,398.99943,"C18H8O11",1,5
"FT001","Wetting",100,399.0205106,"C15H12O13",1,5
"FT001","Wetting",100,399.0357846,"C19H12O10",1,5
"FT001","Wetting",100,399.0464232,"C10H16O11N4S1",1,4
"FT001","Wetting",100,399.0569067,"C16H16O12",1,5
"FT001","Wetting",100,399.0721705,"C20H16O9",1,5
"FT001","Wetting",100,399.0932796,"C17H20O11",1,5
"FT001","Wetting",100,399.1085295,"C21H20O8",1,5
"FT001","Wetting",100,399.1296537,"C18H24O10",1,5
"FT001","Wetting",100,399.1449167,"C22H24O7",1,5
"FT001","Wetting",100,399.1660464,"C19H28O9",1,5
"FT001","Wetting",100,399.1812604,"C23H28O6",1,4
"FT001","Wetting",100,399.2024585,"C20H32O8",1,5
"FT001","Wetting",100,399.2388222,"C21H36O7",1,5
"FT001","Wetting",100,399.275226,"C22H40O6",1,3
"FT001","Wetting",100,400.0674372,"C19H15O9N1",1,5
"FT001","Wetting",100,400.0885149,"C16H19O11N1",1,5
"FT001","Wetting",100,400.1249508,"C17H23O10N1",1,4
"FT001","Wetting",100,400.1613627,"C18H27O9N1",1,4
"FT001","Wetting",100,401.0150508,"C18H10O11",1,5
"FT001","Wetting",100,401.0361818,"C15H14O13",1,5
"FT001","Wetting",100,401.0514424,"C19H14O10",1,5
"FT001","Wetting",100,401.0619584,"C20H19O5S1P1",1,3
"FT001","Wetting",100,401.0725787,"C16H18O12",1,5
"FT001","Wetting",100,401.0878473,"C20H18O9",1,5
"FT001","Wetting",100,401.108965,"C17H22O11",1,5
"FT001","Wetting",100,401.1242184,"C21H22O8",1,5
"FT001","Wetting",100,401.1453454,"C18H26O10",1,5
"FT001","Wetting",100,401.1606066,"C22H26O7",1,5
"FT001","Wetting",100,401.1817384,"C19H30O9",1,5
"FT001","Wetting",100,401.1970035,"C23H30O6",1,5
"FT001","Wetting",100,401.2181249,"C20H34O8",1,5
"FT001","Wetting",100,401.2544838,"C21H38O7",1,4
"FT001","Wetting",100,402.0467018,"C18H13O10N1",1,5
"FT001","Wetting",100,402.0830795,"C19H17O9N1",1,5
"FT001","Wetting",100,402.1405967,"C17H25O10N1",1,4
"FT001","Wetting",100,402.1769901,"C18H29O9N1",1,3
"FT001","Wetting",100,402.2683541,"C21H41O4N1S1",1,5
"FT001","Wetting",100,402.9943656,"C17H8O12",1,5
"FT001","Wetting",100,403.0073813,"C14H13O12P1",1,5
"FT001","Wetting",100,403.0307066,"C18H12O11",1,5
"FT001","Wetting",100,403.0518189,"C15H16O13",1,5
"FT001","Wetting",100,403.0670588,"C19H16O10",1,5
"FT001","Wetting",100,403.0882007,"C16H20O12",1,5
"FT001","Wetting",100,403.1034477,"C20H20O9",1,5
"FT001","Wetting",100,403.1246041,"C17H24O11",1,5
"FT001","Wetting",100,403.1398483,"C21H24O8",1,5
"FT001","Wetting",100,403.1529292,"C18H29O8P1",1,5
"FT001","Wetting",100,403.1609695,"C18H28O10",1,5
"FT001","Wetting",100,403.176222,"C22H28O7",1,5
"FT001","Wetting",100,403.1973535,"C19H32O9",1,5
"FT001","Wetting",100,403.2125896,"C23H32O6",1,5
"FT001","Wetting",100,403.2337407,"C20H36O8",1,5
"FT001","Wetting",100,404.0260274,"C17H11O11N1",1,3
"FT001","Wetting",100,404.0623221,"C18H15O10N1",1,5
"FT001","Wetting",100,404.0987262,"C19H19O9N1",1,5
"FT001","Wetting",100,404.1351246,"C20H23O8N1",1,4
"FT001","Wetting",100,405.0098571,"C17H10O12",1,5
"FT001","Wetting",100,405.0463173,"C18H14O11",1,5
"FT001","Wetting",100,405.0674798,"C15H18O13",1,5
"FT001","Wetting",100,405.0827125,"C19H18O10",1,5
"FT001","Wetting",100,405.093892,"C18H18O9N2",1,5
"FT001","Wetting",100,405.1038636,"C16H22O12",1,5
"FT001","Wetting",100,405.1191079,"C20H22O9",1,5
"FT001","Wetting",100,405.1321942,"C17H27O9P1",1,5
"FT001","Wetting",100,405.1402122,"C17H26O11",1,5
"FT001","Wetting",100,405.1554703,"C21H26O8",1,5
"FT001","Wetting",100,405.1685457,"C18H31O8P1",1,5
"FT001","Wetting",100,405.1766264,"C18H30O10",1,4
"FT001","Wetting",100,405.191852,"C22H30O7",1,5
"FT001","Wetting",100,405.2048847,"C19H35O7P1",1,4
"FT001","Wetting",100,405.2282572,"C23H34O6",1,5
"FT001","Wetting",100,406.0415792,"C17H13O11N1",1,5
"FT001","Wetting",100,406.077972,"C18H17O10N1",1,5
"FT001","Wetting",100,406.1143397,"C19H21O9N1",1,5
"FT001","Wetting",100,406.1507538,"C20H25O8N1",1,5
"FT001","Wetting",100,407.0255836,"C17H12O12",1,5
"FT001","Wetting",100,407.0408708,"C21H12O9",1,5
"FT001","Wetting",100,407.0619637,"C18H16O11",1,5
"FT001","Wetting",100,407.0772624,"C22H16O8",1,5
"FT001","Wetting",100,407.0983644,"C19H20O10",1,5
"FT001","Wetting",100,407.1095518,"C18H20O9N2",1,5
"FT001","Wetting",100,407.1347506,"C20H24O9",1,5
"FT001","Wetting",100,407.1478105,"C17H29O9P1",1,5
"FT001","Wetting",100,407.1711218,"C21H28O8",1,5
"FT001","Wetting",100,407.18417,"C18H33O8P1",1,3
"FT001","Wetting",100,407.2075086,"C22H32O7",1,5
"FT001","Wetting",100,407.2439058,"C23H36O6",1,5
"FT001","Wetting",100,408.0572141,"C17H15O11N1",1,5
"FT001","Wetting",100,408.0936329,"C18H19O10N1",1,5
"FT001","Wetting",100,408.1300678,"C19H23O9N1",1,5
"FT001","Wetting",100,408.9207754,"C10H7O10N2S2P1",1,5
"FT001","Wetting",100,408.9733805,"C13H6O10N4S1",1,3
"FT001","Wetting",100,409.0048687,"C16H10O13",1,5
"FT001","Wetting",100,409.020153,"C20H10O10",1,5
"FT001","Wetting",100,409.0412494,"C17H14O12",1,5
"FT001","Wetting",100,409.0565056,"C21H14O9",1,5
"FT001","Wetting",100,409.0776198,"C18H18O11",1,5
"FT001","Wetting",100,409.0888653,"C17H18O10N2",1,3
"FT001","Wetting",100,409.0929352,"C22H18O8",1,5
"FT001","Wetting",100,409.1140245,"C19H22O10",1,5
"FT001","Wetting",100,409.1293576,"C23H22O7",1,5
"FT001","Wetting",100,409.150433,"C20H26O9",1,5
"FT001","Wetting",100,409.1868159,"C21H30O8",1,5
"FT001","Wetting",100,409.2231749,"C22H34O7",1,5
"FT001","Wetting",100,409.3112125,"C28H42O2",1,5
"FT001","Wetting",100,410.0729068,"C17H17O11N1",1,5
"FT001","Wetting",100,410.1092966,"C18H21O10N1",1,5
"FT001","Wetting",100,410.1456939,"C19H25O9N1",1,5
"FT001","Wetting",100,410.9993976,"C19H8O11",1,4
"FT001","Wetting",100,411.0124266,"C16H13O11P1",1,5
"FT001","Wetting",100,411.0205169,"C16H12O13",1,5
"FT001","Wetting",100,411.035807,"C20H12O10",1,5
"FT001","Wetting",100,411.0464503,"C11H16O11N4S1",1,3
"FT001","Wetting",100,411.0569207,"C17H16O12",1,5
"FT001","Wetting",100,411.0721784,"C21H16O9",1,5
"FT001","Wetting",100,411.0932978,"C18H20O11",1,5
"FT001","Wetting",100,411.1085659,"C22H20O8",1,5
"FT001","Wetting",100,411.1296451,"C19H24O10",1,5
"FT001","Wetting",100,411.1449224,"C23H24O7",1,5
"FT001","Wetting",100,411.1660237,"C20H28O9",1,5
"FT001","Wetting",100,411.1813005,"C24H28O6",1,5
"FT001","Wetting",100,411.2024298,"C21H32O8",1,5
"FT001","Wetting",100,411.2388232,"C22H36O7",1,5
"FT001","Wetting",100,412.0521266,"C16H15O12N1",1,5
"FT001","Wetting",100,412.0885321,"C17H19O11N1",1,5
"FT001","Wetting",100,412.1249396,"C18H23O10N1",1,5
"FT001","Wetting",100,412.161335,"C19H27O9N1",1,5
"FT001","Wetting",100,413.0150562,"C19H10O11",1,5
"FT001","Wetting",100,413.03617,"C16H14O13",1,5
"FT001","Wetting",100,413.0514312,"C20H14O10",1,5
"FT001","Wetting",100,413.0620481,"C11H18O11N4S1",1,4
"FT001","Wetting",100,413.0725374,"C17H18O12",1,5
"FT001","Wetting",100,413.0877848,"C21H18O9",1,5
"FT001","Wetting",100,413.1088939,"C18H22O11",1,5
"FT001","Wetting",100,413.124167,"C22H22O8",1,5
"FT001","Wetting",100,413.145296,"C19H26O10",1,5
"FT001","Wetting",100,413.160568,"C23H26O7",1,5
"FT001","Wetting",100,413.1816969,"C20H30O9",1,5
"FT001","Wetting",100,413.1969572,"C24H30O6",1,5
"FT001","Wetting",100,413.2180727,"C21H34O8",1,5
"FT001","Wetting",100,413.2544347,"C22H38O7",1,5
"FT001","Wetting",100,414.0466216,"C19H13O10N1",1,5
"FT001","Wetting",100,414.067772,"C16H17O12N1",1,5
"FT001","Wetting",100,414.0830484,"C20H17O9N1",1,5
"FT001","Wetting",100,414.1041863,"C17H21O11N1",1,5
"FT001","Wetting",100,414.1405791,"C18H25O10N1",1,5
"FT001","Wetting",100,414.9942962,"C18H8O12",1,5
"FT001","Wetting",100,415.0073451,"C15H13O12P1",1,5
"FT001","Wetting",100,415.0154581,"C15H12O14",1,5
"FT001","Wetting",100,415.0306966,"C19H12O11",1,5
"FT001","Wetting",100,415.0518102,"C16H16O13",1,5
"FT001","Wetting",100,415.0640653,"C26H13O2N2P1",1,3
"FT001","Wetting",100,415.0670584,"C20H16O10",1,5
"FT001","Wetting",100,415.0881618,"C17H20O12",1,5
"FT001","Wetting",100,415.1034126,"C21H20O9",1,5
"FT001","Wetting",100,415.1245411,"C18H24O11",1,5
"FT001","Wetting",100,415.1398126,"C22H24O8",1,5
"FT001","Wetting",100,415.1529361,"C19H29O8P1",1,5
"FT001","Wetting",100,415.1609562,"C19H28O10",1,5
"FT001","Wetting",100,415.1762249,"C23H28O7",1,5
"FT001","Wetting",100,415.1973516,"C20H32O9",1,5
"FT001","Wetting",100,415.2126011,"C24H32O6",1,5
"FT001","Wetting",100,415.233712,"C21H36O8",1,5
"FT001","Wetting",100,415.2489628,"C25H36O5",1,4
"FT001","Wetting",100,415.2700683,"C22H40O7",1,5
"FT001","Wetting",100,416.0622989,"C19H15O10N1",1,5
"FT001","Wetting",100,416.0987274,"C20H19O9N1",1,5
"FT001","Wetting",100,416.1198663,"C17H23O11N1",1,5
"FT001","Wetting",100,417.0099479,"C18H10O12",1,5
"FT001","Wetting",100,417.0229818,"C15H15O12P1",1,5
"FT001","Wetting",100,417.0310839,"C15H14O14",1,5
"FT001","Wetting",100,417.0463317,"C19H14O11",1,5
"FT001","Wetting",100,417.0674625,"C16H18O13",1,5
"FT001","Wetting",100,417.0796894,"C26H15O2N2P1",1,4
"FT001","Wetting",100,417.0827048,"C20H18O10",1,5
"FT001","Wetting",100,417.0937884,"C19H18O9N2",1,3
"FT001","Wetting",100,417.1038184,"C17H22O12",1,5
"FT001","Wetting",100,417.1163195,"C27H19O1N2P1",1,4
"FT001","Wetting",100,417.1190623,"C21H22O9",1,5
"FT001","Wetting",100,417.1321561,"C18H27O9P1",1,5
"FT001","Wetting",100,417.1401916,"C18H26O11",1,5
"FT001","Wetting",100,417.15545,"C22H26O8",1,5
"FT001","Wetting",100,417.1685339,"C19H31O8P1",1,5
"FT001","Wetting",100,417.176604,"C19H30O10",1,5
"FT001","Wetting",100,417.1918576,"C23H30O7",1,5
"FT001","Wetting",100,417.2049354,"C20H35O7P1",1,4
"FT001","Wetting",100,417.2130066,"C20H34O9",1,5
"FT001","Wetting",100,417.228248,"C24H34O6",1,5
"FT001","Wetting",100,417.249355,"C21H38O8",1,5
"FT001","Wetting",100,418.0416082,"C18H13O11N1",1,5
"FT001","Wetting",100,418.0779536,"C19H17O10N1",1,5
"FT001","Wetting",100,418.1143376,"C20H21O9N1",1,5
"FT001","Wetting",100,418.9891548,"C17H8O13",1,3
"FT001","Wetting",100,419.0022365,"C14H13O13P1",1,3
"FT001","Wetting",100,419.0255544,"C18H12O12",1,5
"FT001","Wetting",100,419.0385627,"C15H17O12P1",1,5
"FT001","Wetting",100,419.0408788,"C22H12O9",1,5
"FT001","Wetting",100,419.0467329,"C15H16O14",1,5
"FT001","Wetting",100,419.0590393,"C25H13O3N2P1",1,4
"FT001","Wetting",100,419.0619479,"C19H16O11",1,5
"FT001","Wetting",100,419.0731429,"C18H16O10N2",1,3
"FT001","Wetting",100,419.083131,"C16H20O13",1,5
"FT001","Wetting",100,419.0954433,"C26H17O2N2P1",1,3
"FT001","Wetting",100,419.0983562,"C20H20O10",1,5
"FT001","Wetting",100,419.1195155,"C17H24O12",1,5
"FT001","Wetting",100,419.134741,"C21H24O9",1,5
"FT001","Wetting",100,419.1478379,"C18H29O9P1",1,5
"FT001","Wetting",100,419.1558741,"C18H28O11",1,5
"FT001","Wetting",100,419.1711034,"C22H28O8",1,5
"FT001","Wetting",100,419.1841676,"C19H33O8P1",1,5
"FT001","Wetting",100,419.1922551,"C19H32O10",1,5
"FT001","Wetting",100,419.2074836,"C23H32O7",1,5
"FT001","Wetting",100,419.2205798,"C20H37O7P1",1,5
"FT001","Wetting",100,419.2439012,"C24H36O6",1,5
"FT001","Wetting",100,420.0572474,"C18H15O11N1",1,5
"FT001","Wetting",100,420.0936195,"C19H19O10N1",1,5
"FT001","Wetting",100,420.1299704,"C20H23O9N1",1,5
"FT001","Wetting",100,420.1663724,"C21H27O8N1",1,4
"FT001","Wetting",100,421.0048272,"C17H10O13",1,5
"FT001","Wetting",100,421.0201619,"C21H10O10",1,5
"FT001","Wetting",100,421.0381835,"C24H11O4N2P1",1,3
"FT001","Wetting",100,421.0412448,"C18H14O12",1,5
"FT001","Wetting",100,421.0565413,"C22H14O9",1,5
"FT001","Wetting",100,421.0746573,"C25H15O3N2P1",1,5
"FT001","Wetting",100,421.0776134,"C19H18O11",1,5
"FT001","Wetting",100,421.0814806,"C19H23O3N2S2P1",1,3
"FT001","Wetting",100,421.0887961,"C18H18O10N2",1,5
"FT001","Wetting",100,421.0929093,"C23H18O8",1,5
"FT001","Wetting",100,421.098689,"C16H22O13",1,4
"FT001","Wetting",100,421.1109866,"C26H19O2N2P1",1,4
"FT001","Wetting",100,421.1139722,"C20H22O10",1,5
"FT001","Wetting",100,421.1270782,"C17H27O10P1",1,5
"FT001","Wetting",100,421.1503618,"C21H26O9",1,5
"FT001","Wetting",100,421.1552467,"C19H26O5N4S1",1,5
"FT001","Wetting",100,421.1634473,"C18H31O9P1",1,5
"FT001","Wetting",100,421.1867766,"C22H30O8",1,5
"FT001","Wetting",100,421.1998683,"C19H35O8P1",1,4
"FT001","Wetting",100,421.2231884,"C23H34O7",1,5
"FT001","Wetting",100,421.2265661,"C20H38O7S1",1,5
"FT001","Wetting",100,422.0364643,"C17H13O12N1",1,5
"FT001","Wetting",100,422.0728837,"C18H17O11N1",1,5
"FT001","Wetting",100,422.1092286,"C19H21O10N1",1,5
"FT001","Wetting",100,422.1456313,"C20H25O9N1",1,4
"FT001","Wetting",100,422.9364045,"C11H9O10N2S2P1",1,5
"FT001","Wetting",100,423.0205154,"C17H12O13",1,5
"FT001","Wetting",100,423.0357967,"C21H12O10",1,5
"FT001","Wetting",100,423.0538634,"C24H13O4N2P1",1,3
"FT001","Wetting",100,423.0568692,"C18H16O12",1,5
"FT001","Wetting",100,423.072139,"C22H16O9",1,5
"FT001","Wetting",100,423.0858127,"C20H25O4S2P1",1,3
"FT001","Wetting",100,423.0932384,"C19H20O11",1,5
"FT001","Wetting",100,423.1044566,"C18H20O10N2",1,4
"FT001","Wetting",100,423.1085057,"C23H20O8",1,5
"FT001","Wetting",100,423.1296356,"C20H24O10",1,5
"FT001","Wetting",100,423.1426959,"C17H29O10P1",1,3
"FT001","Wetting",100,423.1449957,"C24H24O7",1,5
"FT001","Wetting",100,423.1522989,"C18H24O8N4",1,5
"FT001","Wetting",100,423.1581623,"C11H28O13N4",1,4
"FT001","Wetting",100,423.1660521,"C21H28O9",1,5
"FT001","Wetting",100,423.2024508,"C22H32O8",1,5
"FT001","Wetting",100,423.2388221,"C23H36O7",1,5
"FT001","Wetting",100,423.3268477,"C29H44O2",1,3
"FT001","Wetting",100,424.0521303,"C17H15O12N1",1,5
"FT001","Wetting",100,424.0885211,"C18H19O11N1",1,5
"FT001","Wetting",100,424.1249236,"C19H23O10N1",1,5
"FT001","Wetting",100,424.9916868,"C16H11O12P1",1,5
"FT001","Wetting",100,425.0150759,"C20H10O11",1,5
"FT001","Wetting",100,425.036163,"C17H14O13",1,5
"FT001","Wetting",100,425.0514131,"C21H14O10",1,5
"FT001","Wetting",100,425.0620632,"C12H18O11N4S1",1,3
"FT001","Wetting",100,425.0725114,"C18H18O12",1,5
"FT001","Wetting",100,425.0877676,"C22H18O9",1,5
"FT001","Wetting",100,425.1088937,"C19H22O11",1,5
"FT001","Wetting",100,425.1201822,"C18H22O10N2",1,3
"FT001","Wetting",100,425.1241836,"C23H22O8",1,5
"FT001","Wetting",100,425.1453121,"C20H26O10",1,5
"FT001","Wetting",100,425.1605891,"C24H26O7",1,5
"FT001","Wetting",100,425.1817252,"C21H30O9",1,5
"FT001","Wetting",100,425.2181002,"C22H34O8",1,5
"FT001","Wetting",100,425.2544684,"C23H38O7",1,5
"FT001","Wetting",100,425.2578494,"C20H42O7S1",1,5
"FT001","Wetting",100,426.0467195,"C20H13O10N1",1,3
"FT001","Wetting",100,426.0678061,"C17H17O12N1",1,5
"FT001","Wetting",100,426.0830112,"C21H17O9N1",1,3
"FT001","Wetting",100,426.1041749,"C18H21O11N1",1,5
"FT001","Wetting",100,426.1406282,"C19H25O10N1",1,5
"FT001","Wetting",100,426.1770051,"C20H29O9N1",1,4
"FT001","Wetting",100,426.9313153,"C10H9O11N2S2P1",1,5
"FT001","Wetting",100,426.9942803,"C19H8O12",1,5
"FT001","Wetting",100,427.007369,"C16H13O12P1",1,5
"FT001","Wetting",100,427.0154161,"C16H12O14",1,5
"FT001","Wetting",100,427.0306987,"C20H12O11",1,5
"FT001","Wetting",100,427.0518214,"C17H16O13",1,5
"FT001","Wetting",100,427.0670809,"C21H16O10",1,5
"FT001","Wetting",100,427.0777103,"C12H20O11N4S1",1,3
"FT001","Wetting",100,427.0881829,"C18H20O12",1,5
"FT001","Wetting",100,427.1034439,"C22H20O9",1,5
"FT001","Wetting",100,427.1245515,"C19H24O11",1,5
"FT001","Wetting",100,427.139819,"C23H24O8",1,5
"FT001","Wetting",100,427.1609526,"C20H28O10",1,5
"FT001","Wetting",100,427.1762291,"C24H28O7",1,5
"FT001","Wetting",100,427.1973711,"C21H32O9",1,5
"FT001","Wetting",100,427.2126356,"C25H32O6",1,5
"FT001","Wetting",100,427.2337668,"C22H36O8",1,5
"FT001","Wetting",100,427.2701251,"C23H40O7",1,5
"FT001","Wetting",100,428.062366,"C20H15O10N1",1,5
"FT001","Wetting",100,428.0834794,"C17H19O12N1",1,5
"FT001","Wetting",100,428.0987138,"C21H19O9N1",1,3
"FT001","Wetting",100,428.1198478,"C18H23O11N1",1,5
"FT001","Wetting",100,428.1565131,"C19H27O10N1",1,5
"FT001","Wetting",100,428.1926304,"C20H31O9N1",1,3
"FT001","Wetting",100,428.9866117,"C15H11O13P1",1,4
"FT001","Wetting",100,429.0099429,"C19H10O12",1,5
"FT001","Wetting",100,429.0229956,"C16H15O12P1",1,5
"FT001","Wetting",100,429.031046,"C16H14O14",1,5
"FT001","Wetting",100,429.0433689,"C26H11O3N2P1",1,3
"FT001","Wetting",100,429.046302,"C20H14O11",1,5
"FT001","Wetting",100,429.0568896,"C21H19O6S1P1",1,3
"FT001","Wetting",100,429.0674479,"C17H18O13",1,5
"FT001","Wetting",100,429.0827264,"C21H18O10",1,5
"FT001","Wetting",100,429.1038542,"C18H22O12",1,5
"FT001","Wetting",100,429.1191229,"C22H22O9",1,5
"FT001","Wetting",100,429.1402535,"C19H26O11",1,5
"FT001","Wetting",100,429.1554975,"C23H26O8",1,5
"FT001","Wetting",100,429.168592,"C20H31O8P1",1,4
"FT001","Wetting",100,429.176616,"C20H30O10",1,5
"FT001","Wetting",100,429.1918701,"C24H30O7",1,5
"FT001","Wetting",100,429.2129923,"C21H34O9",1,5
"FT001","Wetting",100,429.2282516,"C25H34O6",1,5
"FT001","Wetting",100,429.2494041,"C22H38O8",1,5
"FT001","Wetting",100,430.0779525,"C20H17O10N1",1,5
"FT001","Wetting",100,430.0990914,"C17H21O12N1",1,5
"FT001","Wetting",100,430.1355497,"C18H25O11N1",1,5
"FT001","Wetting",100,430.9892157,"C18H8O13",1,4
"FT001","Wetting",100,431.0022714,"C15H13O13P1",1,5
"FT001","Wetting",100,431.0256141,"C19H12O12",1,5
"FT001","Wetting",100,431.0467457,"C16H16O14",1,5
"FT001","Wetting",100,431.0590465,"C26H13O3N2P1",1,4
"FT001","Wetting",100,431.0619961,"C20H16O11",1,5
"FT001","Wetting",100,431.0831105,"C17H20O13",1,5
"FT001","Wetting",100,431.095624,"C27H17O2N2P1",1,5
"FT001","Wetting",100,431.0983482,"C21H20O10",1,5
"FT001","Wetting",100,431.119472,"C18H24O12",1,5
"FT001","Wetting",100,431.131746,"C28H21O1N2P1",1,4
"FT001","Wetting",100,431.1347287,"C22H24O9",1,5
"FT001","Wetting",100,431.1478352,"C19H29O9P1",1,5
"FT001","Wetting",100,431.1558833,"C19H28O11",1,5
"FT001","Wetting",100,431.171135,"C23H28O8",1,5
"FT001","Wetting",100,431.1922793,"C20H32O10",1,5
"FT001","Wetting",100,431.2075542,"C24H32O7",1,5
"FT001","Wetting",100,431.2286889,"C21H36O9",1,5
"FT001","Wetting",100,431.2439464,"C25H36O6",1,5
"FT001","Wetting",100,431.265036,"C22H40O8",1,5
"FT001","Wetting",100,432.0572297,"C19H15O11N1",1,5
"FT001","Wetting",100,432.0936299,"C20H19O10N1",1,5
"FT001","Wetting",100,432.1148627,"C17H23O12N1",1,3
