"Mass","formula","HC","OC"
445.025944,"C16H14O15",0.88,0.94
445.0315696,"C22H10O9N2",0.45,0.41
445.0337147,"C21H19O5S2P1",0.9,0.24
445.0341295,"C21H11O6N4P1",0.52,0.29
445.0383372,"C26H11O4N2P1",0.42,0.15
445.0385931,"C24H14O7S1",0.58,0.29
445.0398033,"C14H23O10S2P1",1.64,0.71
445.0412658,"C20H14O12",0.7,0.6
445.0451247,"C20H19O4N2S2P1",0.95,0.2
445.0492302,"C25H19O2S2P1",0.76,0.08
445.0496874,"C25H11O3N4P1",0.44,0.12
445.0518562,"C21H19O7S1P1",0.9,0.33
445.0566552,"C24H14O9",0.58,0.38
445.0569487,"C27H15O1N2S1P1",0.56,0.04
445.0579559,"C25H10O5N4",0.4,0.2
445.0623994,"C17H18O14",1.06,0.82
445.0704441,"C22H23O4S2P1",1.05,0.18
445.0706999,"C22H15O5N4P1",0.68,0.23
445.074698,"C27H15O3N2P1",0.56,0.11
445.077654,"C21H18O11",0.86,0.52
445.0860213,"C26H15O2N4P1",0.58,0.08
445.088022,"C22H23O6S1P1",1.05,0.27
445.0883339,"C22H23O6S1P1",1.05,0.27
445.0887422,"C20H18O10N2",0.9,0.5
445.0939299,"C15H27O11S1P1",1.8,0.73
445.0987656,"C18H22O13",1.22,0.72
445.104092,"C24H18O7N2",0.75,0.29
445.1074627,"C21H22O7N2S1",1.05,0.33
445.1097054,"C30H14O1N4",0.47,0.03
445.11105,"C28H19O2N2P1",0.68,0.07
445.1140054,"C22H22O10",1,0.45
445.1228238,"C14H27O12N2P1",1.93,0.86
445.1246391,"C13H26O11N4S1",2,0.85
445.1351178,"C19H26O12",1.37,0.63
445.1354955,"C22H27O4N2S1P1",1.23,0.18
445.1432173,"C24H31O2S2P1",1.29,0.08
445.1464891,"C18H26O11N2",1.44,0.61
445.1473935,"C29H23O1N2P1",0.79,0.03
445.1503731,"C23H26O9",1.13,0.39
445.1506186,"C23H26O9",1.13,0.39
445.1542569,"C23H31O1N2S2P1",1.35,0.04
445.1634853,"C20H31O9P1",1.55,0.45
445.1714956,"C20H30O11",1.5,0.55
445.1718476,"C23H31O3N2S1P1",1.35,0.13
445.1784466,"C24H31O6P1",1.29,0.25
445.179214,"C25H35O1S2P1",1.4,0.04
445.1836457,"C20H34O5N2S2",1.7,0.25
445.1867481,"C24H30O8",1.25,0.33
445.1940331,"C28H31O3P1",1.11,0.11
445.2003531,"C22H39O3S2P1",1.77,0.14
445.207892,"C21H34O10",1.62,0.48
445.2082327,"C24H35O2N2S1P1",1.46,0.08
445.2231644,"C25H34O7",1.36,0.28
445.2303836,"C29H35O2P1",1.21,0.07
445.2442958,"C22H38O9",1.73,0.41
445.2446758,"C25H39O1N2S1P1",1.56,0.04
445.2595701,"C26H38O6",1.46,0.23
445.266808,"C30H39O1P1",1.3,0.03
445.2748281,"C30H38O3",1.27,0.1
445.2806868,"C23H42O8",1.83,0.35
445.2960641,"C27H42O5",1.56,0.19
445.3170062,"C24H46O7",1.92,0.29
446.036493,"C19H13O12N1",0.68,0.63
446.0493616,"C16H18O12N1P1",1.12,0.75
446.0681233,"C17H22O9N1S1P1",1.29,0.53
446.0729321,"C20H17O11N1",0.85,0.55
446.0940227,"C17H21O13N1",1.24,0.76
446.1028241,"C20H21O7N3S1",1.05,0.35
446.1092965,"C21H21O10N1",1,0.48
446.1095538,"C24H22O2N3S1P1",0.92,0.08
446.1205556,"C20H21O9N3",1.05,0.45
446.130346,"C18H25O12N1",1.39,0.67
446.1456419,"C22H25O9N1",1.14,0.41
446.1460035,"C25H26O1N3S1P1",1.04,0.04
446.1820386,"C23H29O8N1",1.26,0.35
446.2031545,"C20H33O10N1",1.65,0.5
446.2254055,"C28H34O2N1P1",1.21,0.07
446.2395661,"C21H37O9N1",1.76,0.43
446.2398954,"C24H38O1N3S1P1",1.58,0.04
446.2788645,"C21H42O5N3P1",2,0.24
446.2844695,"C25H41O2N3S1",1.64,0.08
446.9971238,"C15H13O14P1",0.87,0.93
447.0175456,"C25H9O5N2P1",0.36,0.2
447.0177842,"C25H9O5N2P1",0.36,0.2
447.0205268,"C19H12O13",0.63,0.68
447.0336049,"C16H17O13P1",1.06,0.81
447.0358288,"C23H12O10",0.52,0.43
447.0360795,"C23H12O10",0.52,0.43
447.0369276,"C13H21O13S1P1",1.62,1
447.041251,"C29H8O4N2",0.28,0.14
447.0416749,"C16H16O15",1,0.94
447.0442849,"C26H12O4N2S1",0.46,0.15
447.049494,"C21H21O5S2P1",1,0.24
447.0498028,"C21H13O6N4P1",0.62,0.29
447.0502548,"C19H16O9N2S1",0.84,0.47
447.0539904,"C24H16O7S1",0.67,0.29
447.0569241,"C20H16O12",0.8,0.6
447.0608924,"C20H21O4N2S2P1",1.05,0.2
447.0680668,"C19H16O11N2",0.84,0.58
447.0723665,"C24H16O9",0.67,0.38
447.0726694,"C25H20O4S2",0.8,0.16
447.072991,"C25H20O4S2",0.8,0.16
447.0780631,"C17H20O14",1.18,0.82
447.0834144,"C23H16O8N2",0.7,0.35
447.0868099,"C20H20O8N2S1",1,0.4
447.0903343,"C27H17O3N2P1",0.63,0.11
447.0906341,"C25H20O6S1",0.8,0.24
447.0932903,"C21H20O11",0.95,0.52
447.1043417,"C20H20O10N2",1,0.5
447.1085484,"C25H20O8",0.8,0.32
447.114428,"C18H24O13",1.33,0.72
447.1196855,"C24H20O7N2",0.83,0.29
447.1223208,"C23H29O3S2P1",1.26,0.13
447.122929,"C21H24O7N2S1",1.14,0.33
447.1265882,"C28H21O2N2P1",0.75,0.07
447.126846,"C28H21O2N2P1",0.75,0.07
447.1296409,"C22H24O10",1.09,0.45
447.1309084,"C23H20O6N4",0.87,0.26
447.1324758,"C21H25O7N2P1",1.19,0.33
447.1343074,"C20H24O6N4S1",1.2,0.3
447.1427747,"C19H29O10P1",1.53,0.53
447.1449166,"C26H24O7",0.92,0.27
447.1459039,"C16H33O10S1P1",2.06,0.62
447.1507987,"C19H28O12",1.47,0.63
447.1511208,"C22H29O4N2S1P1",1.32,0.18
447.1609613,"C20H33O7S1P1",1.65,0.35
447.1613608,"C20H33O7S1P1",1.65,0.35
447.1628786,"C29H25O1N2P1",0.86,0.03
447.1632156,"C27H28O4S1",1.04,0.15
447.166015,"C23H28O9",1.22,0.39
447.1663879,"C26H29O1N2S1P1",1.12,0.04
447.1791011,"C20H33O9P1",1.65,0.45
447.1811651,"C27H28O6",1.04,0.22
447.1871502,"C20H32O11",1.6,0.55
447.1874629,"C20H32O11",1.6,0.55
447.2024136,"C24H32O8",1.33,0.33
447.207073,"C22H32O4N4S1",1.45,0.18
447.2096305,"C28H33O3P1",1.18,0.11
447.2155137,"C21H37O8P1",1.76,0.38
447.2235408,"C21H36O10",1.71,0.48
447.2238928,"C21H36O10",1.71,0.48
447.2388278,"C25H36O7",1.44,0.28
447.2524621,"C23H45O2S2P1",1.96,0.09
447.2599898,"C22H40O9",1.82,0.41
447.2603311,"C22H40O9",1.82,0.41
447.2752204,"C26H40O6",1.54,0.23
448.0521936,"C19H15O12N1",0.79,0.63
448.0524852,"C22H16O4N3S1P1",0.73,0.18
448.0650921,"C16H20O12N1P1",1.25,0.75
448.0885893,"C20H19O11N1",0.95,0.55
448.0998414,"C19H19O10N3",1,0.53
448.1098666,"C17H23O13N1",1.35,0.76
448.1249383,"C21H23O10N1",1.1,0.48
448.1252922,"C24H24O2N3S1P1",1,0.08
448.1355116,"C22H28O5N1S1P1",1.27,0.23
448.1379904,"C18H28O10N1P1",1.56,0.56
448.1613136,"C22H27O9N1",1.23,0.41
448.1827576,"C22H32O3N3S1P1",1.45,0.14
448.197739,"C23H31O8N1",1.35,0.35
448.2191326,"C23H36O2N3S1P1",1.57,0.09
448.2551013,"C21H39O9N1",1.86,0.43
448.2739166,"C22H43O6N1S1",1.95,0.27
448.9679476,"C25H7O5S1P1",0.28,0.2
448.9916858,"C18H11O12P1",0.61,0.67
448.9997912,"C18H10O14",0.56,0.78
449.0051358,"C24H6O8N2",0.25,0.33
449.0076369,"C23H15O4S2P1",0.65,0.17
449.0127395,"C15H15O14P1",1,0.93
449.0151083,"C22H10O11",0.45,0.5
449.0232487,"C27H7O2N4P1",0.26,0.07
449.0288025,"C20H19O6S2P1",0.95,0.3
449.0311295,"C27H14O3S2",0.52,0.11
449.0316467,"C27H6O4N4",0.22,0.15
449.0331888,"C23H14O8S1",0.61,0.35
449.0361793,"C19H14O13",0.74,0.68
449.0416487,"C25H10O7N2",0.4,0.28
449.0438519,"C24H19O3S2P1",0.79,0.12
449.0491904,"C16H19O13P1",1.19,0.81
449.0515043,"C23H14O10",0.61,0.43
449.0570692,"C16H18O15",1.12,0.94
449.0574601,"C16H18O15",1.12,0.94
449.0596338,"C28H11O1N4P1",0.39,0.04
449.0625232,"C22H14O9N2",0.64,0.41
449.0652096,"C21H23O5S2P1",1.1,0.24
449.0662262,"C19H18O9N2S1",0.95,0.47
449.0696265,"C26H15O4N2P1",0.58,0.15
449.0725804,"C20H18O12",0.9,0.6
449.0765701,"C20H23O4N2S2P1",1.15,0.2
449.0769043,"C28H19O2S1P1",0.68,0.07
449.0778376,"C26H14O6N2",0.54,0.23
449.0832467,"C21H23O7S1P1",1.1,0.33
449.0837758,"C19H18O11N2",0.95,0.58
449.0844357,"C20H22O6N2S2",1.1,0.3
449.0879393,"C24H18O9",0.75,0.38
449.0937556,"C17H22O14",1.29,0.82
449.0940174,"C20H23O6N2S1P1",1.15,0.3
449.0985486,"C15H22O10N4S1",1.47,0.67
449.0988513,"C23H18O8N2",0.78,0.35
449.0992073,"C23H18O8N2",0.78,0.35
449.1015428,"C22H27O4S2P1",1.23,0.18
449.1018419,"C22H19O5N4P1",0.86,0.23
449.1023555,"C20H22O8N2S1",1.1,0.4
449.1059119,"C27H19O3N2P1",0.7,0.11
449.1061732,"C27H19O3N2P1",0.7,0.11
449.1066131,"C14H27O14P1",1.93,1
449.1089813,"C21H22O11",1.05,0.52
449.1129063,"C21H27O3N2S2P1",1.29,0.14
449.1201044,"C20H22O10N2",1.1,0.5
449.1203869,"C20H22O10N2",1.1,0.5
449.1242938,"C25H22O8",0.88,0.32
449.1296494,"C31H18O2N2",0.58,0.06
449.1301655,"C18H26O13",1.44,0.72
449.1305121,"C21H27O5N2S1P1",1.29,0.24
449.1346474,"C26H27O3S1P1",1.04,0.12
449.1353692,"C24H22O7N2",0.92,0.29
449.1378416,"C23H31O3S2P1",1.35,0.13
449.1381498,"C23H31O3S2P1",1.35,0.13
449.1404389,"C19H31O8S1P1",1.63,0.42
449.1407458,"C19H31O8S1P1",1.63,0.42
449.1423382,"C28H23O2N2P1",0.82,0.07
449.145324,"C22H26O10",1.18,0.45
449.1500434,"C20H26O6N4S1",1.3,0.3
449.1584227,"C19H31O10P1",1.63,0.53
449.1606275,"C26H26O7",1,0.27
449.1665046,"C19H30O12",1.58,0.63
449.1735476,"C23H31O7P1",1.35,0.3
449.1742714,"C24H35O2S2P1",1.46,0.08
449.1816808,"C23H30O9",1.3,0.39
449.1821142,"C26H31O1N2S1P1",1.19,0.04
449.1947423,"C20H35O9P1",1.75,0.45
449.1968891,"C27H30O6",1.11,0.22
449.2028944,"C20H34O11",1.7,0.55
449.2031673,"C23H35O3N2S1P1",1.52,0.13
449.2042438,"C21H30O7N4",1.43,0.33
449.2101132,"C14H34O12N4",2.43,0.86
449.2149653,"C20H38O5N2S2",1.9,0.25
449.2180643,"C24H34O8",1.42,0.33
449.2311285,"C21H39O8P1",1.86,0.38
449.2331859,"C28H34O5",1.21,0.18
449.2335564,"C28H34O5",1.21,0.18
449.2395544,"C21H38O10",1.81,0.48
449.2544768,"C25H38O7",1.52,0.28
449.2756825,"C22H42O9",1.91,0.41
449.2906393,"C26H42O6",1.62,0.23
449.2909984,"C26H42O6",1.62,0.23
450.0313999,"C18H13O13N1",0.72,0.72
450.0621478,"C26H13O7N1",0.5,0.27
450.0677936,"C19H17O12N1",0.89,0.63
450.0829975,"C23H17O9N1",0.74,0.39
450.0837053,"C24H21O4N1S2",0.88,0.17
450.1042382,"C20H21O11N1",1.05,0.55
450.1045287,"C23H22O3N3S1P1",0.96,0.13
450.1406517,"C21H25O10N1",1.19,0.48
450.1409145,"C24H26O2N3S1P1",1.08,0.08
450.1620828,"C21H30O4N3S1P1",1.43,0.19
450.1773849,"C25H30O1N3S1P1",1.2,0.04
450.180369,"C19H33O9N1S1",1.74,0.47
450.1983547,"C19H33O11N1",1.74,0.58
450.234737,"C20H37O10N1",1.85,0.5
450.9653215,"C14H4O14N4",0.29,1
450.9655918,"C25H9O3S2P1",0.36,0.12
450.9917083,"C25H8O7S1",0.32,0.28
450.992004,"C14H13O15P1",0.93,1.07
450.9944369,"C21H8O12",0.38,0.57
451.0016402,"C15H8O13N4",0.53,0.87
451.007389,"C18H13O12P1",0.72,0.67
451.0101985,"C26H12O4S2",0.46,0.15
451.0154012,"C18H12O14",0.67,0.78
451.0207828,"C24H8O8N2",0.33,0.33
451.028126,"C26H12O6S1",0.46,0.23
451.0283979,"C15H17O14P1",1.13,0.93
451.0306856,"C22H12O11",0.55,0.5
451.0389112,"C27H9O2N4P1",0.33,0.07
451.0414569,"C13H16O12N4S1",1.23,0.92
451.0417014,"C21H12O10N2",0.57,0.48
451.0443843,"C20H21O6S2P1",1.05,0.3
451.0447664,"C20H13O7N4P1",0.65,0.35
451.0453372,"C18H16O10N2S1",0.89,0.56
451.047054,"C16H21O11S1P1",1.31,0.69
451.0487907,"C25H13O5N2P1",0.52,0.2
451.0517646,"C19H16O13",0.84,0.68
451.0556439,"C19H21O5N2S2P1",1.11,0.26
451.0604087,"C22H16O7N2S1",0.73,0.32
451.0670513,"C23H16O10",0.7,0.43
451.0678143,"C24H20O5S2",0.83,0.21
451.0763495,"C34H12O2",0.35,0.06
451.0778163,"C24H21O5S1P1",0.88,0.21
451.0781394,"C22H16O9N2",0.73,0.41
451.0808427,"C21H25O5S2P1",1.19,0.24
451.081581,"C19H20O9N2S1",1.05,0.47
451.0837103,"C28H12O3N4",0.43,0.11
451.0841053,"C15H20O14N2",1.33,0.93
451.0851325,"C26H17O4N2P1",0.65,0.15
451.0853792,"C26H17O4N2P1",0.65,0.15
451.0881695,"C20H20O12",1,0.6
451.0922551,"C20H25O4N2S2P1",1.25,0.2
451.0966503,"C25H17O3N4P1",0.68,0.12
451.099275,"C19H20O11N2",1.05,0.58
451.0995611,"C19H20O11N2",1.05,0.58
451.1011429,"C17H25O12P1",1.47,0.71
451.1034687,"C24H20O9",0.83,0.38
451.1089696,"C30H16O3N2",0.53,0.1
451.1123254,"C16H25O11N2P1",1.56,0.69
451.1141773,"C25H25O4S1P1",1,0.16
451.1145646,"C23H20O8N2",0.87,0.35
451.1173099,"C22H29O4S2P1",1.32,0.18
451.1176057,"C22H29O4S2P1",1.32,0.18
451.1204623,"C16H24O13N2",1.5,0.81
451.1216304,"C25H24O6S1",0.96,0.24
451.1231189,"C15H33O9S2P1",2.2,0.6
451.1245858,"C21H24O11",1.14,0.52
451.1286323,"C21H29O3N2S2P1",1.38,0.14
451.1356559,"C20H24O10N2",1.2,0.5
451.1359261,"C20H24O10N2",1.2,0.5
451.1376261,"C18H29O11P1",1.61,0.61
451.1399221,"C25H24O8",0.96,0.32
451.1485875,"C28H24O2N2S1",0.86,0.07
451.1535197,"C23H33O3S2P1",1.43,0.13
451.156124,"C19H33O8S1P1",1.74,0.42
451.156479,"C30H20O1N4",0.67,0.03
451.1609895,"C22H28O10",1.27,0.45
451.1613235,"C22H28O10",1.27,0.45
451.1740441,"C19H33O10P1",1.74,0.53
451.1762877,"C26H28O7",1.08,0.27
451.188122,"C26H32O1N2S2",1.23,0.04
451.1894514,"C13H32O13N4",2.46,1
451.1925015,"C20H37O7S1P1",1.85,0.35
451.1946378,"C27H32O4S1",1.19,0.15
451.1950416,"C27H32O4S1",1.19,0.15
451.1973523,"C23H32O9",1.39,0.39
451.1977746,"C26H33O1N2S1P1",1.27,0.04
451.2103765,"C20H37O9P1",1.85,0.45
451.2126323,"C27H32O6",1.19,0.22
451.2199858,"C21H32O7N4",1.52,0.33
451.2307747,"C20H40O5N2S2",2,0.25
451.2337235,"C24H36O8",1.5,0.33
451.2465977,"C21H41O8P1",1.95,0.38
451.2473137,"C22H45O3S2P1",2.05,0.14
451.2489445,"C28H36O5",1.29,0.18
451.2549132,"C21H40O10",1.9,0.48
451.2700822,"C25H40O7",1.6,0.28
451.306514,"C26H44O6",1.69,0.23
451.3655662,"C25H48O3N4",1.92,0.12
451.4381556,"C27H56O1N4",2.07,0.04
451.8789461,"C11H4O13N1S2P1",0.36,1.18
451.9023311,"C15H3O12N1S2",0.2,0.8
451.9093695,"C19H4O7N1S2P1",0.21,0.37
451.9151616,"C12H8O12N1S2P1",0.67,1
451.9236605,"C12H7O14N1S2",0.58,1.17
451.9332262,"C12H8O14N1S1P1",0.67,1.17
451.9384182,"C18H4O8N3S1P1",0.22,0.44
451.9386746,"C16H7O11N1S2",0.44,0.69
451.9408847,"C14H4O13N3P1",0.29,0.93
451.9443941,"C11H8O13N3S1P1",0.73,1.18
451.9499026,"C15H7O10N3S2",0.47,0.67
451.956013,"C18H4O10N3P1",0.22,0.56
451.9595216,"C15H8O10N3S1P1",0.53,0.67
451.9653286,"C19H7O7N3S2",0.37,0.37
451.966932,"C17H12O8N1S2P1",0.71,0.47
451.9679643,"C15H7O12N3S1",0.47,0.8
451.97186,"C20H7O10N1S1",0.35,0.5
451.9752247,"C17H11O10N1S2",0.65,0.59
451.9772177,"C15H8O12N3P1",0.53,0.8
451.984634,"C17H12O10N1S1P1",0.71,0.59
451.987976,"C14H16O10N1S2P1",1.14,0.71
452.0184509,"C22H16O4N1S2P1",0.73,0.18
452.0470325,"C18H15O13N1",0.83,0.72
452.0473692,"C21H16O5N3S1P1",0.76,0.24
452.061015,"C16H24O8N1S2P1",1.5,0.5
452.0622234,"C22H15O10N1",0.68,0.45
452.0626807,"C25H16O2N3S1P1",0.64,0.08
452.0834335,"C19H19O12N1",1,0.63
452.0987996,"C23H19O9N1",0.83,0.39
452.1072382,"C26H19O3N3S1",0.73,0.12
452.1198346,"C20H23O11N1",1.15,0.55
452.1562334,"C21H27O10N1",1.29,0.48
452.1565882,"C21H27O10N1",1.29,0.48
452.1778512,"C21H32O4N3S1P1",1.52,0.19
452.2141453,"C19H35O11N1",1.84,0.58
452.2290322,"C23H35O8N1",1.52,0.35
452.9809371,"C14H6O14N4",0.43,1
452.9866681,"C17H11O13P1",0.65,0.76
452.9945388,"C17H10O15",0.59,0.88
452.9998689,"C23H6O9N2",0.26,0.39
453.0001124,"C23H6O9N2",0.26,0.39
453.0076296,"C14H15O15P1",1.07,1.07
453.009976,"C21H10O12",0.48,0.57
453.0172184,"C15H10O13N4",0.67,0.87
453.0265655,"C26H6O5N4",0.23,0.19
453.0277379,"C24H11O6N2P1",0.46,0.25
453.0280783,"C24H11O6N2P1",0.46,0.25
453.0310865,"C18H14O14",0.78,0.78
453.0388238,"C23H19O4S2P1",0.83,0.17
453.0398453,"C21H14O8N2S1",0.67,0.38
453.0433633,"C28H11O3N2P1",0.39,0.11
453.0463636,"C22H14O11",0.64,0.5
453.0522107,"C15H18O16",1.2,1.07
453.053513,"C26H15O6P1",0.58,0.23
453.0556515,"C33H10O3",0.3,0.09
453.0571227,"C21H14O10N2",0.67,0.48
453.0574208,"C21H14O10N2",0.67,0.48
453.0601402,"C20H23O6S2P1",1.15,0.3
453.0603856,"C20H23O6S2P1",1.15,0.3
453.0629172,"C27H10O4N4",0.37,0.15
453.0674511,"C19H18O13",0.95,0.68
453.0729602,"C25H14O7N2",0.56,0.28
453.0759201,"C24H15O4N4P1",0.62,0.17
453.0782032,"C31H10O1N4",0.32,0.03
453.078487,"C18H18O12N2",1,0.67
453.0796666,"C29H15O2N2P1",0.52,0.07
453.0803498,"C16H23O13P1",1.44,0.81
453.0827194,"C23H18O10",0.78,0.43
453.0920995,"C34H14O2",0.41,0.06
453.0934195,"C24H23O5S1P1",0.96,0.21
453.0938354,"C22H18O9N2",0.82,0.41
453.0964336,"C21H27O5S2P1",1.29,0.24
453.0993128,"C28H14O3N4",0.5,0.11
453.1000051,"C15H22O14N2",1.47,0.93
453.1004903,"C26H19O4N2P1",0.73,0.15
453.1009438,"C26H19O4N2P1",0.73,0.15
453.103819,"C20H22O12",1.1,0.6
453.111809,"C25H27O2S2P1",1.08,0.08
453.1125801,"C23H22O6N2S1",0.96,0.26
453.1150539,"C19H22O11N2",1.16,0.58
453.1159541,"C30H19O1N2P1",0.63,0.03
453.1190711,"C24H22O9",0.92,0.38
453.1202871,"C14H31O12S1P1",2.21,0.86
453.1205247,"C25H18O5N4",0.72,0.2
453.1250526,"C17H26O14",1.53,0.82
453.1253331,"C20H27O6N2S1P1",1.35,0.3
453.1277888,"C27H22O3N2S1",0.81,0.11
453.1283576,"C35H18O1",0.51,0.03
453.1297509,"C15H26O10N4S1",1.73,0.67
453.1326783,"C22H31O4S2P1",1.41,0.18
453.1354312,"C18H31O9S1P1",1.72,0.5
453.1360762,"C16H26O13N2",1.62,0.81
453.1401815,"C21H26O11",1.24,0.52
453.1406578,"C24H27O3N2S1P1",1.12,0.12
453.1487289,"C26H23O2N4P1",0.88,0.08
453.1554685,"C25H26O8",1.04,0.32
453.1669345,"C24H26O7N2",1.08,0.29
453.168659,"C12H30O14N4",2.5,1.17
453.1692226,"C23H35O3S2P1",1.52,0.13
453.1717943,"C19H35O8S1P1",1.84,0.42
453.1722462,"C30H22O1N4",0.73,0.03
453.1765775,"C22H30O10",1.36,0.45
453.1769469,"C25H31O2N2S1P1",1.24,0.08
453.1896015,"C19H35O10P1",1.84,0.53
453.1918596,"C26H30O7",1.15,0.27
453.2049882,"C23H35O7P1",1.52,0.3
453.208017,"C20H39O7S1P1",1.95,0.35
453.21032,"C27H34O4S1",1.26,0.15
453.2129962,"C23H34O9",1.48,0.39
453.213384,"C26H35O1N2S1P1",1.35,0.04
453.2216996,"C26H34O3N2S1",1.31,0.12
453.2259904,"C20H39O9P1",1.95,0.45
453.2282685,"C27H34O6",1.26,0.22
453.2372747,"C19H39O8N2P1",2.05,0.42
453.2493983,"C24H38O8",1.58,0.33
453.2641946,"C20H42O7N2S1",2.1,0.35
453.2646778,"C28H38O5",1.36,0.18
453.2857716,"C25H42O7",1.68,0.28
453.3082265,"C23H42O5N4",1.83,0.22
453.3221065,"C26H46O6",1.77,0.23
453.3373575,"C30H46O3",1.53,0.1
453.3948106,"C28H54O4",1.93,0.14
453.9802095,"C18H5O12N3",0.28,0.67
454.026326,"C17H13O14N1",0.76,0.82
454.0415303,"C21H13O11N1",0.62,0.52
454.0418449,"C24H14O3N3S1P1",0.58,0.12
454.062666,"C18H17O13N1",0.94,0.72
454.0629933,"C18H17O13N1",0.94,0.72
454.0780424,"C22H17O10N1",0.77,0.45
454.0783839,"C25H18O2N3S1P1",0.72,0.08
454.0991233,"C19H21O12N1",1.11,0.63
454.114488,"C23H21O9N1",0.91,0.39
454.135525,"C20H25O11N1",1.25,0.55
454.1490495,"C18H34O6N1S2P1",1.89,0.33
454.2305999,"C30H34O1N1P1",1.13,0.03
454.23984,"C20H42O6N1S1P1",2.1,0.3
454.242172,"C27H37O3N1S1",1.37,0.11
454.2445758,"C23H37O8N1",1.61,0.35
454.267097,"C21H37O6N5",1.76,0.29
454.2895349,"C27H41O1N3S1",1.52,0.04
454.960526,"C24H9O4S2P1",0.38,0.17
454.9626924,"C12H13O11N2S2P1",1.08,0.92
454.9891917,"C20H8O13",0.4,0.65
454.9895037,"C20H8O13",0.4,0.65
455.0002277,"C19H8O12N2",0.42,0.63
455.0022528,"C17H13O13P1",0.76,0.76
455.0102906,"C17H12O15",0.71,0.88
455.0105458,"C17H12O15",0.71,0.88
455.0226526,"C27H9O4N2P1",0.33,0.15
455.0230836,"C25H12O7S1",0.48,0.28
455.0255926,"C21H12O12",0.57,0.57
455.0363163,"C12H16O13N4S1",1.33,1.08
455.0366337,"C20H12O11N2",0.6,0.55
455.0420396,"C15H21O12S1P1",1.4,0.8
455.0423973,"C26H8O5N4",0.31,0.19
455.0434727,"C24H13O6N2P1",0.54,0.25
455.0466842,"C18H16O14",0.89,0.78
455.0546,"C23H21O4S2P1",0.91,0.17
455.0550347,"C23H13O5N4P1",0.57,0.22
455.0553582,"C21H16O8N2S1",0.76,0.38
455.059018,"C28H13O3N2P1",0.46,0.11
455.0619411,"C22H16O11",0.73,0.5
455.0678756,"C15H20O16",1.33,1.07
455.0713431,"C33H12O3",0.36,0.09
455.0723263,"C23H21O6S1P1",0.91,0.26
455.0726948,"C21H16O10N2",0.76,0.48
455.0757184,"C20H25O6S2P1",1.25,0.3
455.0785851,"C27H12O4N4",0.44,0.15
455.0791864,"C14H20O15N2",1.43,1.07
455.0830676,"C19H20O13",1.05,0.68
455.0885885,"C25H16O7N2",0.64,0.28
455.0892498,"C26H20O2N2S2",0.77,0.08
455.0908538,"C24H25O3S2P1",1.04,0.12
455.0916043,"C24H17O4N4P1",0.71,0.17
455.0924237,"C30H16O5",0.53,0.17
455.0952084,"C19H24O7N2S2",1.26,0.37
455.0983423,"C23H20O10",0.87,0.43
455.1076327,"C34H16O2",0.47,0.06
455.1089942,"C14H24O11N4S1",1.71,0.79
455.1120637,"C21H29O5S2P1",1.38,0.24
455.1149887,"C28H16O3N4",0.57,0.11
455.1167071,"C24H24O7S1",1,0.29
455.1172593,"C13H29O15P1",2.23,1.15
455.1194775,"C20H24O12",1.2,0.6
455.1288752,"C31H20O4",0.65,0.13
455.1300269,"C21H29O7S1P1",1.38,0.33
455.1317797,"C30H21O1N2P1",0.7,0.03
455.134758,"C24H24O9",1,0.38
455.1381309,"C21H28O9S1",1.33,0.43
455.1406879,"C17H28O14",1.65,0.82
455.1409341,"C17H28O14",1.65,0.82
455.1439421,"C35H20O1",0.57,0.03
455.1458712,"C23H24O8N2",1.04,0.35
455.1512291,"C18H33O9S1P1",1.83,0.5
455.1558829,"C21H28O11",1.33,0.52
455.1562932,"C24H29O3N2S1P1",1.21,0.12
455.166336,"C22H33O6S1P1",1.5,0.27
455.1711525,"C25H28O8",1.12,0.32
455.1770209,"C18H32O13",1.78,0.72
455.1846939,"C23H37O3S2P1",1.61,0.13
455.1922647,"C22H32O10",1.45,0.45
455.1926493,"C25H33O2N2S1P1",1.32,0.08
455.2048362,"C30H32O2S1",1.07,0.07
455.2075251,"C26H32O7",1.23,0.27
455.2108774,"C23H36O7S1",1.57,0.3
455.214778,"C20H32O8N4",1.6,0.4
455.2211683,"C24H41O2S2P1",1.71,0.08
455.2286236,"C23H36O9",1.57,0.39
455.2290094,"C23H36O9",1.57,0.39
455.2342141,"C29H32O3N2",1.1,0.1
455.2438538,"C27H36O6",1.33,0.22
455.2502201,"C23H41O3N2S1P1",1.78,0.13
455.2511131,"C31H37O1P1",1.19,0.03
455.2528832,"C19H41O8N2P1",2.16,0.42
455.2649764,"C24H40O8",1.67,0.33
455.2683709,"C21H44O8S1",2.1,0.38
455.2801848,"C28H40O5",1.43,0.18
455.3013826,"C25H44O7",1.76,0.28
455.3166307,"C29H44O4",1.52,0.14
455.3378167,"C26H48O6",1.85,0.23
455.3742611,"C27H52O5",1.93,0.19
456.0419456,"C17H15O14N1",0.88,0.82
456.0572455,"C21H15O11N1",0.71,0.52
456.0575807,"C24H16O3N3S1P1",0.67,0.12
456.0783685,"C18H19O13N1",1.06,0.72
456.078695,"C21H20O5N3S1P1",0.95,0.24
456.0929649,"C14H23O12N3S1",1.64,0.86
456.0935819,"C22H19O10N1",0.86,0.45
456.1048813,"C21H19O9N3",0.9,0.43
456.1147263,"C19H23O12N1",1.21,0.63
