"Mass","formula","El_comp","Class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
721.1783322,"C26H43O19S1P1","CHOSP","Carb",1.65,0.73,-0.3793,-0.1154,26,43,19,0,1,1
721.1986352,"C33H38O18","CHO","Lignin",1.15,0.55,0.25,-0.0606,33,38,18,0,0,0
721.1992512,"C34H42O13S2","CHOS","Lignin",1.24,0.38,0.2157,-0.3529,34,42,13,0,2,0
721.199671,"C44H35O8P1","CHOP","ConHC",0.8,0.18,0.5897,-0.4318,44,35,8,0,0,1
721.2144655,"C40H39O7N2S1P1","CHONSP","Lignin",0.98,0.18,0.4769,-0.425,40,39,7,2,1,1
721.2352741,"C34H42O17","CHO","Lignin",1.24,0.5,0.2157,-0.2353,34,42,17,0,0,0
721.235776,"C45H39O7P1","CHOP","Lignin",0.87,0.16,0.5556,-0.5556,45,39,7,0,0,1
721.2364087,"C45H39O7P1","CHOP","Lignin",0.87,0.16,0.5556,-0.5556,45,39,7,0,0,1
721.2709625,"C35H46O16","CHO","Lignin",1.31,0.46,0.1852,-0.4,35,46,16,0,0,0
721.2716031,"C35H46O16","CHO","Lignin",1.31,0.46,0.1852,-0.4,35,46,16,0,0,0
721.272139,"C46H43O6P1","CHOP","Lignin",0.93,0.13,0.5238,-0.6739,46,43,6,0,0,1
721.2725529,"C46H43O6P1","CHOP","Lignin",0.93,0.13,0.5238,-0.6739,46,43,6,0,0,1
721.307668,"C36H50O15","CHO","Lignin",1.39,0.42,0.1579,-0.5556,36,50,15,0,0,0
721.4271196,"C40H67O7S1P1","CHOSP","Lipid",1.68,0.18,0.0725,-1.275,40,67,7,0,1,1
722.1287462,"C35H34O10N1S2P1","CHONSP","Lignin",0.97,0.29,0.4231,-0.2,35,34,10,1,2,1
723.048777,"C22H29O23S1P1","CHOSP","Tannin",1.32,1.05,-0.5294,0.8636,22,29,23,0,1,1
723.0670282,"C23H33O20S2P1","CHOSP","Tannin",1.43,0.87,-0.5,0.4783,23,33,20,0,2,1
723.0679447,"C23H25O21N4P1","CHONP","Tannin",1.09,0.91,-0.2,1.2609,23,25,21,4,0,1
723.0684943,"C29H24O22","CHO","Tannin",0.83,0.76,0.3889,0.6897,29,24,22,0,0,0
723.0698154,"C30H28O17S2","CHOS","Lignin",0.93,0.57,0.3333,0.3333,30,28,17,0,2,0
723.0703197,"C30H20O18N4","CHON","ConHC",0.67,0.6,0.5882,0.9333,30,20,18,4,0,0
723.0839116,"C33H24O19","CHO","ConHC",0.73,0.58,0.5319,0.4242,33,24,19,0,0,0
723.0846111,"C34H28O14S2","CHOS","Lignin",0.82,0.41,0.48,0.1176,34,28,14,0,2,0
723.0850094,"C23H33O22S1P1","CHOSP","Tannin",1.43,0.96,-0.5,0.5652,23,33,22,0,1,1
723.1050545,"C30H28O21","CHO","Tannin",0.93,0.7,0.3333,0.4667,30,28,21,0,0,0
723.1054881,"C33H29O13N2S1P1","CHONSP","Lignin",0.88,0.39,0.4667,0.1515,33,29,13,2,1,1
723.1061559,"C20H37O24S1P1","CHOSP","Other",1.85,1.2,-1.8333,0.65,20,37,24,0,1,1
723.1065677,"C31H24O17N4","CHON","ConHC",0.77,0.55,0.5135,0.7097,31,24,17,4,0,0
723.1205148,"C34H28O18","CHO","Lignin",0.82,0.53,0.48,0.2353,34,28,18,0,0,0
723.1208953,"C35H32O13S2","CHOS","Lignin",0.91,0.37,0.434,-0.0571,35,32,13,0,2,0
723.1215601,"C24H37O21S1P1","CHOSP","Carb",1.54,0.88,-0.4783,0.2917,24,37,21,0,1,1
723.1411391,"C31H32O20","CHO","Lignin",1.03,0.65,0.2857,0.2581,31,32,20,0,0,0
723.1416908,"C31H32O20","CHO","Lignin",1.03,0.65,0.2857,0.2581,31,32,20,0,0,0
723.1424635,"C21H41O23S1P1","CHOSP","Other",1.95,1.1,-1.5333,0.3333,21,41,23,0,1,1
723.156796,"C35H32O17","CHO","Lignin",0.91,0.49,0.434,0.0571,35,32,17,0,0,0
723.1581605,"C36H28O13N4","CHON","ConHC",0.78,0.36,0.5686,0.2778,36,28,13,4,0,0
723.1774597,"C32H36O19","CHO","Lignin",1.12,0.59,0.2444,0.0625,32,36,19,0,0,0
723.1781006,"C32H36O19","CHO","Lignin",1.12,0.59,0.2444,0.0625,32,36,19,0,0,0
723.17905,"C22H45O22S1P1","CHOSP","Carb",2.05,1,-1.3333,0.0455,22,45,22,0,1,1
723.1932377,"C36H36O16","CHO","Lignin",1,0.44,0.3929,-0.1111,36,36,16,0,0,0
723.1937847,"C37H40O11S2","CHOS","Lignin",1.08,0.3,0.3559,-0.3784,37,40,11,0,2,0
723.2139383,"C33H40O18","CHO","Lignin",1.21,0.55,0.2083,-0.1212,33,40,18,0,0,0
723.2143973,"C33H40O18","CHO","Lignin",1.21,0.55,0.2083,-0.1212,33,40,18,0,0,0
723.2149375,"C34H44O13S2","CHOS","Lignin",1.29,0.38,0.1765,-0.4118,34,44,13,0,2,0
723.2299691,"C38H44O10S2","CHOS","Lignin",1.16,0.26,0.3226,-0.5263,38,44,10,0,2,0
723.2505512,"C34H44O17","CHO","Lignin",1.29,0.5,0.1765,-0.2941,34,44,17,0,0,0
723.251258,"C37H45O9N2S1P1","CHONSP","Lignin",1.22,0.24,0.2982,-0.5135,37,45,9,2,1,1
723.2869997,"C35H48O16","CHO","Lignin",1.37,0.46,0.1481,-0.4571,35,48,16,0,0,0
723.2876513,"C38H49O8N2S1P1","CHONSP","Lignin",1.29,0.21,0.2667,-0.6579,38,49,8,2,1,1
723.2881933,"C46H45O6P1","CHOP","Lignin",0.98,0.13,0.5,-0.7174,46,45,6,0,0,1
723.4783024,"C51H64O3","CHO","UnsatHC",1.25,0.06,0.3737,-1.1373,51,64,3,0,0,0
723.4789123,"C41H73O6S1P1","CHOSP","Lipid",1.78,0.15,0.0278,-1.439,41,73,6,0,1,1
725.0269301,"C31H18O21","CHO","ConHC",0.58,0.68,0.6098,0.7742,31,18,21,0,0,0
725.0480471,"C28H22O23","CHO","ConHC",0.79,0.82,0.3939,0.8571,28,22,23,0,0,0
725.0632243,"C32H22O20","CHO","ConHC",0.69,0.62,0.5455,0.5625,32,22,20,0,0,0
725.0637755,"C33H26O15S2","CHOS","ConHC",0.79,0.45,0.4894,0.2424,33,26,15,0,2,0
725.0643679,"C22H31O23S1P1","CHOSP","Tannin",1.41,1.05,-0.6471,0.7727,22,31,23,0,1,1
725.0844668,"C29H26O22","CHO","Tannin",0.9,0.76,0.3333,0.6207,29,26,22,0,0,0
725.084954,"C30H30O17S2","CHOS","Lignin",1,0.57,0.2821,0.2667,30,30,17,0,2,0
725.0853738,"C30H30O17S2","CHOS","Lignin",1,0.57,0.2821,0.2667,30,30,17,0,2,0
725.0989965,"C25H30O21N2S1","CHONS","Tannin",1.2,0.84,-0.1304,0.8,25,30,21,2,1,0
725.0996738,"C33H26O19","CHO","ConHC",0.79,0.58,0.4894,0.3636,33,26,19,0,0,0
725.1001985,"C34H30O14S2","CHOS","Lignin",0.88,0.41,0.44,0.0588,34,30,14,0,2,0
725.1007097,"C23H35O22S1P1","CHOSP","Carb",1.52,0.96,-0.6,0.4783,23,35,22,0,1,1
725.1012229,"C34H22O15N4","CHON","ConHC",0.65,0.44,0.6444,0.5882,34,22,15,4,0,0
725.1204133,"C30H30O21","CHO","Tannin",1,0.7,0.2821,0.4,30,30,21,0,0,0
725.1212532,"C31H34O16S2","CHOS","Lignin",1.1,0.52,0.2381,0.0645,31,34,16,0,2,0
725.1218837,"C20H39O24S1P1","CHOSP","Other",1.95,1.2,-2,0.55,20,39,24,0,1,1
725.1360068,"C34H30O18","CHO","Lignin",0.88,0.53,0.44,0.1765,34,30,18,0,0,0
725.1367432,"C35H34O13S2","CHOS","Lignin",0.97,0.37,0.3962,-0.1143,35,34,13,0,2,0
725.156248,"C25H35O19N4P1","CHONP","Tannin",1.4,0.76,-0.3333,0.6,25,35,19,4,0,1
725.1572799,"C31H34O20","CHO","Lignin",1.1,0.65,0.2381,0.1935,31,34,20,0,0,0
725.1577145,"C21H43O23S1P1","CHOSP","Other",2.05,1.1,-1.6667,0.2381,21,43,23,0,1,1
725.1582729,"C21H43O23S1P1","CHOSP","Other",2.05,1.1,-1.6667,0.2381,21,43,23,0,1,1
725.1724707,"C35H34O17","CHO","Lignin",0.97,0.49,0.3962,0,35,34,17,0,0,0
725.1731655,"C36H38O12S2","CHOS","Lignin",1.06,0.33,0.3571,-0.2778,36,38,12,0,2,0
725.1738422,"C36H30O13N4","CHON","Lignin",0.83,0.36,0.5294,0.2222,36,30,13,4,0,0
725.1932271,"C32H38O19","CHO","Lignin",1.19,0.59,0.2,0,32,38,19,0,0,0
725.193867,"C35H39O11N2S1P1","CHONSP","Lignin",1.11,0.31,0.3333,-0.2571,35,39,11,2,1,1
725.2084849,"C36H38O16","CHO","Lignin",1.06,0.44,0.3571,-0.1667,36,38,16,0,0,0
725.209775,"C26H47O19S1P1","CHOSP","Carb",1.81,0.73,-0.5172,-0.2692,26,47,19,0,1,1
725.2301741,"C33H42O18","CHO","Lignin",1.27,0.55,0.1667,-0.1818,33,42,18,0,0,0
725.2452808,"C37H42O15","CHO","Lignin",1.14,0.41,0.322,-0.3243,37,42,15,0,0,0
725.2457298,"C40H43O7N2S1P1","CHONSP","Lignin",1.07,0.18,0.4154,-0.525,40,43,7,2,1,1
725.266,"C34H46O17","CHO","Lignin",1.35,0.5,0.1373,-0.3529,34,46,17,0,0,0
725.2811884,"C38H46O14","CHO","Lignin",1.21,0.37,0.2903,-0.4737,38,46,14,0,0,0
725.2819567,"C41H47O6N2S1P1","CHONSP","Lignin",1.15,0.15,0.3824,-0.6585,41,47,6,2,1,1
725.3180048,"C39H50O13","CHO","Lignin",1.28,0.33,0.2615,-0.6154,39,50,13,0,0,0
725.3495992,"C37H59O10S1P1","CHOSP","Lipid",1.59,0.27,0.0667,-1,37,59,10,0,1,1
725.4478882,"C39H66O12","CHO","Protein",1.69,0.31,0.0303,-1.0769,39,66,12,0,0,0
725.4487382,"C42H67O4N2S1P1","CHONSP","Lipid",1.6,0.1,0.1389,-1.2143,42,67,4,2,1,1
727.0412799,"C25H21O20N4P1","CHONP","Tannin",0.84,0.8,0.3,1.24,25,21,20,4,0,1
727.0424129,"C31H20O21","CHO","ConHC",0.65,0.68,0.561,0.7097,31,20,21,0,0,0
727.0436744,"C21H29O24S1P1","CHOSP","Other",1.38,1.14,-0.8571,1,21,29,24,0,1,1
727.0636451,"C28H24O23","CHO","Tannin",0.86,0.82,0.3333,0.7857,28,24,23,0,0,0
727.0786372,"C32H24O20","CHO","ConHC",0.75,0.62,0.5,0.5,32,24,20,0,0,0
727.0796165,"C33H28O15S2","CHOS","Lignin",0.85,0.45,0.4468,0.1818,33,28,15,0,2,0
727.0801243,"C22H33O23S1P1","CHOSP","Carb",1.5,1.05,-0.7647,0.6818,22,33,23,0,1,1
727.1000691,"C29H28O22","CHO","Tannin",0.97,0.76,0.2778,0.5517,29,28,22,0,0,0
727.1006339,"C30H32O17S2","CHOS","Lignin",1.07,0.57,0.2308,0.2,30,32,17,0,2,0
727.1139132,"C27H29O18N4P1","CHONP","Tannin",1.07,0.67,0.1538,0.7037,27,29,18,4,0,1
727.1151298,"C33H28O19","CHO","Lignin",0.85,0.58,0.4468,0.303,33,28,19,0,0,0
727.1157709,"C34H32O14S2","CHOS","Lignin",0.94,0.41,0.4,0,34,32,14,0,2,0
727.1168614,"C34H24O15N4","CHON","ConHC",0.71,0.44,0.6,0.5294,34,24,15,4,0,0
727.1364462,"C30H32O21","CHO","Tannin",1.07,0.7,0.2308,0.3333,30,32,21,0,0,0
727.1370289,"C31H36O16S2","CHOS","Lignin",1.16,0.52,0.1905,0,31,36,16,0,2,0
727.1517134,"C34H32O18","CHO","Lignin",0.94,0.53,0.4,0.1176,34,32,18,0,0,0
727.1521584,"C35H36O13S2","CHOS","Lignin",1.03,0.37,0.3585,-0.1714,35,36,13,0,2,0
727.1526625,"C24H41O21S1P1","CHOSP","Carb",1.71,0.88,-0.6522,0.125,24,41,21,0,1,1
727.1726934,"C31H36O20","CHO","Lignin",1.16,0.65,0.1905,0.129,31,36,20,0,0,0
727.1734224,"C34H37O12N2S1P1","CHONSP","Lignin",1.09,0.35,0.3333,-0.1471,34,37,12,2,1,1
727.1882732,"C35H36O17","CHO","Lignin",1.03,0.49,0.3585,-0.0571,35,36,17,0,0,0
727.1888723,"C46H33O7P1","CHOP","ConHC",0.72,0.15,0.6386,-0.413,46,33,7,0,0,1
727.2241402,"C36H40O16","CHO","Lignin",1.11,0.44,0.3214,-0.2222,36,40,16,0,0,0
727.2245807,"C36H40O16","CHO","Lignin",1.11,0.44,0.3214,-0.2222,36,40,16,0,0,0
727.2252218,"C26H49O19S1P1","CHOSP","Carb",1.88,0.73,-0.5862,-0.3462,26,49,19,0,1,1
727.2608505,"C37H44O15","CHO","Lignin",1.19,0.41,0.2881,-0.3784,37,44,15,0,0,0
727.261521,"C48H41O5P1","CHOP","UnsatHC",0.85,0.1,0.573,-0.6458,48,41,5,0,0,1
727.2620859,"C48H41O5P1","CHOP","UnsatHC",0.85,0.1,0.573,-0.6458,48,41,5,0,0,1
727.2978185,"C39H52O9S2","CHOS","Lignin",1.33,0.23,0.2308,-0.7692,39,52,9,0,2,0
727.3082624,"C37H48O13N2","CHON","Lignin",1.3,0.35,0.2281,-0.4324,37,48,13,2,0,0
727.4514704,"C34H69O12N2P1","CHONP","Protein",2.03,0.35,-0.28,-1.1471,34,69,12,2,0,1
729.0572745,"C23H26O23N2S1","CHONS","Tannin",1.13,1,-0.2941,1.2174,23,26,23,2,1,0
729.0578223,"C31H22O21","CHO","ConHC",0.71,0.68,0.5122,0.6452,31,22,21,0,0,0
729.0584107,"C31H22O21","CHO","ConHC",0.71,0.68,0.5122,0.6452,31,22,21,0,0,0
729.0592489,"C21H31O24S1P1","CHOSP","Other",1.48,1.14,-1,0.9048,21,31,24,0,1,1
729.0939895,"C24H30O22N2S1","CHONS","Tannin",1.25,0.92,-0.3,0.9167,24,30,22,2,1,0
729.0946789,"C32H26O20","CHO","Lignin",0.81,0.62,0.4545,0.4375,32,26,20,0,0,0
729.0953821,"C33H30O15S2","CHOS","Lignin",0.91,0.45,0.4043,0.1212,33,30,15,0,2,0
729.1152569,"C29H30O22","CHO","Tannin",1.03,0.76,0.2222,0.4828,29,30,22,0,0,0
729.1160421,"C32H31O14N2S1P1","CHONSP","Lignin",0.97,0.44,0.381,0.1562,32,31,14,2,1,1
729.1309659,"C33H30O19","CHO","Lignin",0.91,0.58,0.4043,0.2424,33,30,19,0,0,0
729.1315826,"C34H34O14S2","CHOS","Lignin",1,0.41,0.36,-0.0588,34,34,14,0,2,0
729.1673111,"C34H34O18","CHO","Lignin",1,0.53,0.36,0.0588,34,34,18,0,0,0
729.167986,"C35H38O13S2","CHOS","Lignin",1.09,0.37,0.3208,-0.2286,35,38,13,0,2,0
729.1684555,"C45H31O8P1","CHOP","ConHC",0.69,0.18,0.65,-0.3333,45,31,8,0,0,1
729.2036263,"C35H38O17","CHO","Lignin",1.09,0.49,0.3208,-0.1143,35,38,17,0,0,0
729.2041419,"C36H42O12S2","CHOS","Lignin",1.17,0.33,0.2857,-0.3889,36,42,12,0,2,0
729.2049008,"C25H47O20S1P1","CHOSP","Carb",1.88,0.8,-0.6923,-0.2,25,47,20,0,1,1
729.2245087,"C32H42O19","CHO","Lignin",1.31,0.59,0.1111,-0.125,32,42,19,0,0,0
729.239731,"C36H42O16","CHO","Lignin",1.17,0.44,0.2857,-0.2778,36,42,16,0,0,0
729.2404469,"C39H43O8N2S1P1","CHONSP","Lignin",1.1,0.21,0.3871,-0.4872,39,43,8,2,1,1
729.2410096,"C47H39O6P1","CHOP","Lignin",0.83,0.13,0.5814,-0.5745,47,39,6,0,0,1
729.2774925,"C48H43O5P1","CHOP","UnsatHC",0.9,0.1,0.5506,-0.6875,48,43,5,0,0,1
729.289131,"C34H51O15P1","CHOP","Protein",1.5,0.44,0.0588,-0.6176,34,51,15,0,0,1
729.3129547,"C38H50O14","CHO","Lignin",1.32,0.37,0.2258,-0.5789,38,50,14,0,0,0
730.4530435,"C33H69O12N3S1","CHONS","Protein",2.09,0.36,-0.3913,-1.0303,33,69,12,3,1,0
731.0370284,"C22H24O24N2S1","CHONS","Tannin",1.09,1.09,-0.4286,1.4545,22,24,24,2,1,0
731.0382731,"C31H24O17S2","CHOS","ConHC",0.77,0.55,0.4634,0.4516,31,24,17,0,2,0
731.0733447,"C23H28O23N2S1","CHONS","Tannin",1.22,1,-0.4118,1.1304,23,28,23,2,1,0
731.0740538,"C31H24O21","CHO","ConHC",0.77,0.68,0.4634,0.5806,31,24,21,0,0,0
731.0745672,"C32H28O16S2","CHOS","Lignin",0.88,0.5,0.4091,0.25,32,28,16,0,2,0
731.0749405,"C21H33O24S1P1","CHOSP","Other",1.57,1.14,-1.1429,0.8095,21,33,24,0,1,1
731.110066,"C32H28O20","CHO","Lignin",0.88,0.62,0.4091,0.375,32,28,20,0,0,0
731.1106276,"C33H32O15S2","CHOS","Lignin",0.97,0.45,0.3617,0.0606,33,32,15,0,2,0
731.1461656,"C33H32O19","CHO","Lignin",0.97,0.58,0.3617,0.1818,33,32,19,0,0,0
731.1467283,"C33H32O19","CHO","Lignin",0.97,0.58,0.3617,0.1818,33,32,19,0,0,0
731.1471908,"C34H36O14S2","CHOS","Lignin",1.06,0.41,0.32,-0.1176,34,36,14,0,2,0
731.1826471,"C34H36O18","CHO","Lignin",1.06,0.53,0.32,0,34,36,18,0,0,0
731.1837856,"C35H40O13S2","CHOS","Lignin",1.14,0.37,0.283,-0.2857,35,40,13,0,2,0
731.2189341,"C35H40O17","CHO","Lignin",1.14,0.49,0.283,-0.1714,35,40,17,0,0,0
731.2196277,"C35H40O17","CHO","Lignin",1.14,0.49,0.283,-0.1714,35,40,17,0,0,0
731.2203362,"C46H37O7P1","CHOP","Lignin",0.8,0.15,0.5904,-0.5,46,37,7,0,0,1
731.2553282,"C36H44O16","CHO","Lignin",1.22,0.44,0.25,-0.3333,36,44,16,0,0,0
731.2559892,"C36H44O16","CHO","Lignin",1.22,0.44,0.25,-0.3333,36,44,16,0,0,0
731.2563674,"C37H48O11S2","CHOS","Lignin",1.3,0.3,0.2203,-0.5946,37,48,11,0,2,0
731.2569545,"C47H41O6P1","CHOP","Lignin",0.87,0.13,0.5581,-0.617,47,41,6,0,0,1
731.2921043,"C37H48O15","CHO","Lignin",1.3,0.41,0.2203,-0.4865,37,48,15,0,0,0
731.2928845,"C48H45O5P1","CHOP","UnsatHC",0.94,0.1,0.5281,-0.7292,48,45,5,0,0,1
731.293519,"C48H45O5P1","CHOP","UnsatHC",0.94,0.1,0.5281,-0.7292,48,45,5,0,0,1
731.446204,"C44H64O5N2S1","CHONS","UnsatHC",1.45,0.11,0.2208,-1.0455,44,64,5,2,1,0
731.4473095,"C52H60O3","CHO","UnsatHC",1.15,0.06,0.4257,-1.0385,52,60,3,0,0,0
731.4712815,"C46H68O5S1","CHOS","UnsatHC",1.48,0.11,0.2235,-1.2174,46,68,5,0,1,0
731.4724911,"C47H64O1N4S1","CHONS","UnsatHC",1.36,0.02,0.3012,-1.0213,47,64,1,4,1,0
732.4338067,"C41H67O6N1S2","CHONS","Lipid",1.63,0.15,0.0857,-1.1707,41,67,6,1,2,0
732.4456591,"C37H68O11N1P1","CHONP","Lipid",1.84,0.3,-0.0847,-1.1622,37,68,11,1,0,1
733.0528525,"C30H22O22","CHO","ConHC",0.73,0.73,0.4737,0.7333,30,22,22,0,0,0
733.0535942,"C31H26O17S2","CHOS","Lignin",0.84,0.55,0.4146,0.3871,31,26,17,0,2,0
733.059677,"C24H30O22S2","CHOS","Tannin",1.25,0.92,-0.2727,0.75,24,30,22,0,2,0
733.0894506,"C31H26O21","CHO","Tannin",0.84,0.68,0.4146,0.5161,31,26,21,0,0,0
733.0899683,"C32H30O16S2","CHOS","Lignin",0.94,0.5,0.3636,0.1875,32,30,16,0,2,0
733.0904168,"C21H35O24S1P1","CHOSP","Other",1.67,1.14,-1.2857,0.7143,21,35,24,0,1,1
733.1111541,"C31H31O15N2S1P1","CHONSP","Lignin",1,0.48,0.3333,0.2258,31,31,15,2,1,1
733.125559,"C32H30O20","CHO","Lignin",0.94,0.62,0.3636,0.3125,32,30,20,0,0,0
733.1262495,"C35H31O12N2S1P1","CHONSP","Lignin",0.89,0.34,0.48,0.0286,35,31,12,2,1,1
733.1268963,"C22H39O23S1P1","CHOSP","Carb",1.77,1.05,-1.1176,0.4091,22,39,23,0,1,1
733.1623017,"C33H34O19","CHO","Lignin",1.03,0.58,0.3191,0.1212,33,34,19,0,0,0
733.163013,"C34H38O14S2","CHOS","Lignin",1.12,0.41,0.28,-0.1765,34,38,14,0,2,0
733.1985168,"C34H38O18","CHO","Lignin",1.12,0.53,0.28,-0.0588,34,38,18,0,0,0
733.1996961,"C45H35O8P1","CHOP","ConHC",0.78,0.18,0.6,-0.4222,45,35,8,0,0,1
733.2348408,"C35H42O17","CHO","Lignin",1.2,0.49,0.2453,-0.2286,35,42,17,0,0,0
733.2356771,"C36H46O12S2","CHOS","Lignin",1.28,0.33,0.2143,-0.5,36,46,12,0,2,0
733.2362869,"C46H39O7P1","CHOP","Lignin",0.85,0.15,0.5663,-0.5435,46,39,7,0,0,1
733.2715333,"C36H46O16","CHO","Lignin",1.28,0.44,0.2143,-0.3889,36,46,16,0,0,0
733.2725381,"C47H43O6P1","CHOP","Lignin",0.91,0.13,0.5349,-0.6596,47,43,6,0,0,1
733.3080059,"C37H50O15","CHO","Lignin",1.35,0.41,0.1864,-0.5405,37,50,15,0,0,0
733.3087993,"C48H47O5P1","CHOP","UnsatHC",0.98,0.1,0.5056,-0.7708,48,47,5,0,0,1
733.4245689,"C45H67O2S2P1","CHOSP","UnsatHC",1.49,0.04,0.2195,-1.3111,45,67,2,0,2,1
733.4266379,"C33H71O9N2S2P1","CHONSP","Lipid",2.15,0.27,-0.4043,-1.303,33,71,9,2,2,1
733.4694734,"C46H70O3S2","CHOS","Lipid",1.52,0.07,0.2,-1.3043,46,70,3,0,2,0
734.0181662,"C24H22O20N3S1P1","CHONSP","Tannin",0.92,0.83,0.1111,1.2083,24,22,20,3,1,1
735.0682232,"C22H28O24N2S1","CHONS","Tannin",1.27,1.09,-0.7143,1.2727,22,28,24,2,1,0
735.0688533,"C30H24O22","CHO","Tannin",0.8,0.73,0.4211,0.6667,30,24,22,0,0,0
735.069326,"C31H28O17S2","CHOS","Lignin",0.9,0.55,0.3659,0.3226,31,28,17,0,2,0
735.0698416,"C31H20O18N4","CHON","ConHC",0.65,0.58,0.6111,0.9032,31,20,18,4,0,0
735.0712725,"C29H25O19N2P1","CHONP","Tannin",0.86,0.66,0.3939,0.6552,29,25,19,2,0,1
735.0847374,"C24H33O22S1P1","CHOSP","Tannin",1.38,0.92,-0.3636,0.5417,24,33,22,0,1,1
735.0851062,"C24H33O22S1P1","CHOSP","Tannin",1.38,0.92,-0.3636,0.5417,24,33,22,0,1,1
735.1039456,"C25H29O20N4P1","CHONP","Tannin",1.16,0.8,-0.1,0.92,25,29,20,4,0,1
735.1049055,"C31H28O21","CHO","Tannin",0.9,0.68,0.3659,0.4516,31,28,21,0,0,0
735.1055738,"C32H32O16S2","CHOS","Lignin",1,0.5,0.3182,0.125,32,32,16,0,2,0
735.1062308,"C21H37O24S1P1","CHOSP","Other",1.76,1.14,-1.4286,0.619,21,37,24,0,1,1
735.1066207,"C32H24O17N4","CHON","ConHC",0.75,0.53,0.5385,0.6875,32,24,17,4,0,0
735.1201964,"C35H28O18","CHO","Lignin",0.8,0.51,0.5,0.2286,35,28,18,0,0,0
735.1211159,"C36H32O13S2","CHOS","Lignin",0.89,0.36,0.4545,-0.0556,36,32,13,0,2,0
735.1413899,"C32H32O20","CHO","Lignin",1,0.62,0.3182,0.25,32,32,20,0,0,0
735.1418791,"C35H33O12N2S1P1","CHONSP","Lignin",0.94,0.34,0.44,-0.0286,35,33,12,2,1,1
735.1424221,"C22H41O23S1P1","CHOSP","Carb",1.86,1.05,-1.2353,0.3182,22,41,23,0,1,1
735.1428965,"C33H28O16N4","CHON","Lignin",0.85,0.48,0.4762,0.4848,33,28,16,4,0,0
735.157195,"C37H36O12S2","CHOS","Lignin",0.97,0.32,0.4138,-0.2162,37,36,12,0,2,0
735.1776712,"C33H36O19","CHO","Lignin",1.09,0.58,0.2766,0.0606,33,36,19,0,0,0
735.1783201,"C34H40O14S2","CHOS","Lignin",1.18,0.41,0.24,-0.2353,34,40,14,0,2,0
735.1791599,"C44H33O9P1","CHOP","ConHC",0.75,0.2,0.6104,-0.3409,44,33,9,0,0,1
735.2139944,"C34H40O18","CHO","Lignin",1.18,0.53,0.24,-0.1176,34,40,18,0,0,0
735.214713,"C35H44O13S2","CHOS","Lignin",1.26,0.37,0.2075,-0.4,35,44,13,0,2,0
735.2507891,"C35H44O17","CHO","Lignin",1.26,0.49,0.2075,-0.2857,35,44,17,0,0,0
735.2512903,"C36H48O12S2","CHOS","Lignin",1.33,0.33,0.1786,-0.5556,36,48,12,0,2,0
735.2518837,"C46H41O7P1","CHOP","Lignin",0.89,0.15,0.5422,-0.587,46,41,7,0,0,1
735.2869356,"C36H48O16","CHO","Lignin",1.33,0.44,0.1786,-0.4444,36,48,16,0,0,0
735.3238314,"C40H53O7N2S1P1","CHONSP","Lignin",1.32,0.18,0.2615,-0.775,40,53,7,2,1,1
735.5908777,"C41H85O8P1","CHOP","Lipid",2.07,0.2,-0.1389,-1.6829,41,85,8,0,0,1
735.5928622,"C40H84O7N2S1","CHONS","Lipid",2.1,0.18,-0.194,-1.55,40,84,7,2,1,0
735.5966621,"C45H84O5S1","CHOS","Lipid",1.87,0.11,0.012,-1.6,45,84,5,0,1,0
735.5995528,"C44H85O2N2S1P1","CHONSP","Lipid",1.93,0.05,-0.0256,-1.6591,44,85,2,2,1,1
735.6154861,"C46H80O3N4","CHON","Lipid",1.74,0.07,0.0864,-1.3478,46,80,3,4,0,0
735.6258374,"C44H84O6N2","CHON","Lipid",1.91,0.14,-0.0256,-1.5,44,84,6,2,0,0
736.9894148,"C23H18O24N2S1","CHONS","Other",0.78,1.04,0.125,1.6522,23,18,24,2,1,0
737.0628533,"C33H22O20","CHO","ConHC",0.67,0.61,0.5652,0.5455,33,22,20,0,0,0
737.0633894,"C33H22O20","CHO","ConHC",0.67,0.61,0.5652,0.5455,33,22,20,0,0,0
737.0638505,"C23H31O23S1P1","CHOSP","Tannin",1.35,1,-0.4737,0.7391,23,31,23,0,1,1
737.0846293,"C30H26O22","CHO","Tannin",0.87,0.73,0.3684,0.6,30,26,22,0,0,0
737.0850622,"C31H30O17S2","CHOS","Lignin",0.97,0.55,0.3171,0.2581,31,30,17,0,2,0
737.0854461,"C31H30O17S2","CHOS","Lignin",0.97,0.55,0.3171,0.2581,31,30,17,0,2,0
737.0987223,"C26H30O21N2S1","CHONS","Tannin",1.15,0.81,-0.04,0.7692,26,30,21,2,1,0
737.0996749,"C34H26O19","CHO","ConHC",0.76,0.56,0.5102,0.3529,34,26,19,0,0,0
737.1003945,"C35H30O14S2","CHOS","Lignin",0.86,0.4,0.4615,0.0571,35,30,14,0,2,0
737.1205226,"C31H30O21","CHO","Tannin",0.97,0.68,0.3171,0.3871,31,30,21,0,0,0
737.1210452,"C31H30O21","CHO","Tannin",0.97,0.68,0.3171,0.3871,31,30,21,0,0,0
737.1216709,"C21H39O24S1P1","CHOSP","Other",1.86,1.14,-1.5714,0.5238,21,39,24,0,1,1
737.1223387,"C32H26O17N4","CHON","Lignin",0.81,0.53,0.4872,0.625,32,26,17,4,0,0
